;CrimeId;OriginalCrimeTypeName;OffenseDate;CallDateTime;Disposition;Address;City;State;AgencyId;AddressType
8084;160952393;X;2016-04-04;2016-04-04 15:12:00;HAN;Fillmore St/Greenwich St;San Francisco;CA;1;INTERSECTION
8085;160952395;PANIC ALARM;2016-04-04;2016-04-04 15:14:00;NCR;1500 Block Of Noriega St;San Francisco;CA;1;PREMISE ADDRESS
8086;160952396;TRAFFIC STOP;2016-04-04;2016-04-04 15:16:00;CIT;19Th Av/Lincoln Wy;San Francisco;CA;1;INTERSECTION
8087;160952397;POSS;2016-04-04;2016-04-04 15:15:00;HAN;1900 Block Of 15Th St;San Francisco;CA;1;PREMISE ADDRESS
8088;160952400;TRAF VIOLATION CITE;2016-04-04;2016-04-04 15:16:00;CIT;900 Block Of Market St;San Francisco;CA;1;PREMISE ADDRESS
8089;160952401;SUSPICIOUS PERSON;2016-04-04;2016-04-04 15:14:00;22;200 Block Of Folsom St;San Francisco;CA;1;COMMON LOCATION
8090;160952404;TRAFFIC STOP;2016-04-04;2016-04-04 15:17:00;ADV;600 Block Of Broadway;San Francisco;CA;1;PREMISE ADDRESS
8091;160952405;STOLEN VEHICLE;2016-04-04;2016-04-04 15:14:00;CAN;100 Block Of West Clay St;San Francisco;CA;1;PREMISE ADDRESS
8092;160952406;PASSING CALL;2016-04-04;2016-04-04 15:17:00;NOT RECORDED;1100 Block Of Market St;San Francisco;CA;1;PREMISE ADDRESS
8093;160952407;500F;2016-04-04;2016-04-04 15:18:00;CIT;Block Of Tucker Av;San Francisco;CA;1;PREMISE ADDRESS
8094;160952408;SUSPICIOUS VEHICLE;2016-04-04;2016-04-04 15:18:00;HAN;200 Broadway St;Not Recorded;CA;1;GEO-OVERRIDE
8095;160952409;PASSING CALL;2016-04-04;2016-04-04 15:18:00;NOT RECORDED;Mcallister St/Market St;San Francisco;CA;1;INTERSECTION
8096;160952410;AUDIBLE ALARM;2016-04-04;2016-04-04 15:18:00;NOM;1000 Block Of Innes Av;San Francisco;CA;1;PREMISE ADDRESS
8097;160952411;PETTY THEFT;2016-04-04;2016-04-04 15:19:00;REP;400 Block Of 11Th St;San Francisco;CA;1;PREMISE ADDRESS
8098;160952412;MUNI INSPECTION;2016-04-04;2016-04-04 15:19:00;NOT RECORDED;King St  2Nd St Muni Lrv Platform;Not Recorded;CA;1;GEO-OVERRIDE
8099;160952413;22500F;2016-04-04;2016-04-04 15:20:00;GOA;3900 Block Of 17Th St;San Francisco;CA;1;PREMISE ADDRESS
8100;160952414;MUNI INSPECTION;2016-04-04;2016-04-04 15:20:00;NOT RECORDED;9Th St/Mission St;San Francisco;CA;1;INTERSECTION
8101;160952415;SUSPICIOUS PERSON;2016-04-04;2016-04-04 15:17:00;HAN;200 Block Of Beaumont Av;San Francisco;CA;1;PREMISE ADDRESS
8102;160952416;STRONGARM ROBBERY;2016-04-04;2016-04-04 15:19:00;GOA;Mission St/6Th St;San Francisco;CA;1;INTERSECTION
8103;160952417;TRAFFIC STOP;2016-04-04;2016-04-04 15:20:00;HAN;Lombard St/Octavia St;San Francisco;CA;1;INTERSECTION
8104;160952420;COMPLAINT UNKN;2016-04-04;2016-04-04 15:20:00;CAN;0 Block Of Montgomery St;San Francisco;CA;1;PREMISE ADDRESS
8105;160952421;811;2016-04-04;2016-04-04 15:20:00;HAN;100 Block Of Mason St;San Francisco;CA;1;PREMISE ADDRESS
8106;160952424;X;2016-04-04;2016-04-04 15:20:00;GOA;27Th Av/Lake St;San Francisco;CA;1;INTERSECTION
8107;160952427;FIGHT NO WEAPON DV;2016-04-04;2016-04-04 15:22:00;HAN;Jackson St/Fillmore St;San Francisco;CA;1;INTERSECTION
8108;160952428;MUNI INSPECTION;2016-04-04;2016-04-04 15:23:00;HAN;Ti Mmain Gate;Not Recorded;CA;1;GEO-OVERRIDE
8109;160952429;7226;2016-04-04;2016-04-04 15:22:00;CIT;600 Block Of Tennessee St;San Francisco;CA;1;PREMISE ADDRESS
8110;160952431;SILENT HOLDUP ALARM;2016-04-04;2016-04-04 15:22:00;NCR;100 Block Of Grant Av;San Francisco;CA;1;PREMISE ADDRESS
8111;160952432;TRAFFIC STOP;2016-04-04;2016-04-04 15:24:00;CIT;Mission St/Murray St;San Francisco;CA;1;INTERSECTION
8112;160952439;TRAFFIC STOP;2016-04-04;2016-04-04 15:25:00;CIT;19Th Av/Lincoln Wy;San Francisco;CA;1;INTERSECTION
8113;160952440;SUSPICIOUS PERSON;2016-04-04;2016-04-04 15:25:00;NOT RECORDED;7Th St/Market St;San Francisco;CA;1;INTERSECTION
8114;160952441;SUSPICIOUS PERSON;2016-04-04;2016-04-04 15:25:00;CIT;7Th St/Market St;San Francisco;CA;1;INTERSECTION
8115;160952442;TRAFFIC STOP;2016-04-04;2016-04-04 15:26:00;CIT;2Nd St/Howard St;San Francisco;CA;1;INTERSECTION
8116;160952443;MEET W/CITIZEN;2016-04-04;2016-04-04 15:22:00;HAN;1100 Block Of Great Hy;San Francisco;CA;1;COMMON LOCATION
8117;160952444;PASSING CALL;2016-04-04;2016-04-04 15:26:00;HAN;1600 Block Of John F Kennedy Dr;San Francisco;CA;1;COMMON LOCATION
8118;160952445;DEMO / PROTEST;2016-04-04;2016-04-04 15:26:00;HAN;100 Block Of California St;San Francisco;CA;1;PREMISE ADDRESS
8119;160952449;PASSING CALL;2016-04-04;2016-04-04 15:27:00;HAN;700 Block Of Stanyan St;San Francisco;CA;1;COMMON LOCATION
8120;160952451;TRAFFIC STOP;2016-04-04;2016-04-04 15:27:00;HAN;4Th St/Mission St;San Francisco;CA;1;INTERSECTION
8121;160952453;TRAFFIC STOP;2016-04-04;2016-04-04 15:27:00;CIT;Hyde St/Ofarrell St;San Francisco;CA;1;INTERSECTION
8122;160952456;PASSING CALL;2016-04-04;2016-04-04 15:28:00;NOT RECORDED;Mission St/Ocean Av;San Francisco;CA;1;INTERSECTION
8123;160952460;MUNI INSPECTION;2016-04-04;2016-04-04 15:28:00;NOT RECORDED;900 Block Of Market St;San Francisco;CA;1;COMMON LOCATION
8124;160952462;500F;2016-04-04;2016-04-04 15:27:00;GOA;19Th Av/Judah St;San Francisco;CA;1;INTERSECTION
8125;160952465;PASSING CALL;2016-04-04;2016-04-04 15:28:00;HAN;800 Block Of Pacific Av;San Francisco;CA;1;PREMISE ADDRESS
8126;160952468;TRAF VIOLATION CITE;2016-04-04;2016-04-04 15:25:00;NOM;2700 Block Of Pierce St;San Francisco;CA;1;PREMISE ADDRESS
8127;160952469;SUSPICIOUS PERSON;2016-04-04;2016-04-04 15:27:00;ADV;Niagara Av/Tara St;San Francisco;CA;1;INTERSECTION
8128;160952470;STATIC;2016-04-04;2016-04-04 15:27:00;NCR;2300 Block Of The Embarcadero Nor;San Francisco;CA;1;COMMON LOCATION
8129;160952471;22500I;2016-04-04;2016-04-04 15:23:00;CAN;300 Block Of Fremont St;San Francisco;CA;1;PREMISE ADDRESS
8130;160952476;AUTO BOOST / STRIP;2016-04-04;2016-04-04 15:31:00;REP;100 Block Of Hagiwara Tea Garden Dr;San Francisco;CA;1;COMMON LOCATION
8131;160952478;AREPORT;2016-04-04;2016-04-04 15:28:00;REP;900 Block Of Eddy St;San Francisco;CA;1;PREMISE ADDRESS
8132;160952479;FIGHT NO WEAPON;2016-04-04;2016-04-04 15:29:00;HAN;South Van Ness Av/Mission St;San Francisco;CA;1;INTERSECTION
8133;160952480;FRAUD;2016-04-04;2016-04-04 15:32:00;REP;100 Block Of Devonshire Wy;San Francisco;CA;1;PREMISE ADDRESS
8134;160952481;THREATS / HARASSMENT;2016-04-04;2016-04-04 15:29:00;REP;0 Block Of Pico Av;San Francisco;CA;1;PREMISE ADDRESS
8135;160952483;ENCAMPMENT;2016-04-04;2016-04-04 15:31:00;ADV;0 Block Of Mississippi St;San Francisco;CA;1;PREMISE ADDRESS
8136;160952486;SUSPICIOUS VEHICLE;2016-04-04;2016-04-04 15:34:00;HAN;Eddy St/Buchanan St;San Francisco;CA;1;INTERSECTION
8137;160952488;TRESPASSER;2016-04-04;2016-04-04 15:34:00;HAN;800 Block Of Natoma St;San Francisco;CA;1;PREMISE ADDRESS
8138;160952489;SUSPICIOUS PERSON;2016-04-04;2016-04-04 15:35:00;ADV;Pond St/16Th St;San Francisco;CA;1;INTERSECTION
8139;160952490;PASSING CALL;2016-04-04;2016-04-04 15:35:00;HAN;100 Block Of Scott St;San Francisco;CA;1;COMMON LOCATION
8140;160952491;PASSING CALL;2016-04-04;2016-04-04 15:35:00;HAN;2100 Block Of John F Kennedy Dr;San Francisco;CA;1;COMMON LOCATION
8141;160952492;PASSING CALL;2016-04-04;2016-04-04 15:35:00;HAN;700 Block Of Kearny St;San Francisco;CA;1;COMMON LOCATION
8142;160952493;MUNI INSPECTION;2016-04-04;2016-04-04 15:36:00;NOT RECORDED;Mission St/Ocean Av;San Francisco;CA;1;INTERSECTION
8143;160952495;MEET W/CITIZEN;2016-04-04;2016-04-04 15:36:00;REP;2200 Block Of Stockton St;San Francisco;CA;1;PREMISE ADDRESS
8144;160952497;TRAFFIC STOP;2016-04-04;2016-04-04 15:37:00;CIT;Broadway/Larkin St;San Francisco;CA;1;INTERSECTION
8145;160952499;FIGHT NO WEAPON;2016-04-04;2016-04-04 15:36:00;ND;0 Block Of Jones St;San Francisco;CA;1;PREMISE ADDRESS
8146;160952500;7246;2016-04-04;2016-04-04 15:24:00;NOM;2400 Block Of 17Th Av;San Francisco;CA;1;PREMISE ADDRESS
8147;160952503;FIGHT NO WEAPON;2016-04-04;2016-04-04 15:36:00;HAN;800 Block Of Jackson St;San Francisco;CA;1;PREMISE ADDRESS
8148;160952504;PETTY THEFT;2016-04-04;2016-04-04 15:36:00;HAN;3100 Block Of Mission St;San Francisco;CA;1;PREMISE ADDRESS
8149;160952505;MUNI INSPECTION;2016-04-04;2016-04-04 15:39:00;NOT RECORDED;2Nd St/Mission St;San Francisco;CA;1;INTERSECTION
8150;160952508;PASSING CALL;2016-04-04;2016-04-04 15:39:00;NOT RECORDED;Market St/Jones St;San Francisco;CA;1;INTERSECTION
8151;160952509;TRAFFIC STOP;2016-04-04;2016-04-04 15:40:00;CIT;Broadway/Powell St;San Francisco;CA;1;INTERSECTION
8152;160952510;601;2016-04-04;2016-04-04 15:30:00;CAN;900 Block Of Geary St;San Francisco;CA;1;PREMISE ADDRESS
8153;160952512;INJURY VEH ACCIDENT;2016-04-04;2016-04-04 15:36:00;HAN;1500 Block Of Quesada Av;San Francisco;CA;1;PREMISE ADDRESS
8154;160952513;VANDALISM;2016-04-04;2016-04-04 15:37:00;HAN;Lafayette St/Minna St;San Francisco;CA;1;INTERSECTION
8155;160952516;TRAFFIC STOP;2016-04-04;2016-04-04 15:42:00;CIT;2Nd St/Folsom St;San Francisco;CA;1;INTERSECTION
8156;160952517;WELL BEING CHECK;2016-04-04;2016-04-04 15:38:00;HAN;300 Block Of Woodside Av;San Francisco;CA;1;PREMISE ADDRESS
8157;160952521;22500F;2016-04-04;2016-04-04 15:42:00;GOA;600 Block Of 36Th Av;San Francisco;CA;1;PREMISE ADDRESS
8158;160952522;SLEEPER;2016-04-04;2016-04-04 15:42:00;ADV;600 Block Of Market St;San Francisco;CA;1;PREMISE ADDRESS
8159;160952524;22500E;2016-04-04;2016-04-04 15:43:00;GOA;1100 Block Of Sanchez St;San Francisco;CA;1;PREMISE ADDRESS
8160;160952525;SLEEPERS;2016-04-04;2016-04-04 15:43:00;ADV;Landers St/14Th St;San Francisco;CA;1;INTERSECTION
8161;160952527;FRAUD;2016-04-04;2016-04-04 15:44:00;REP;400 Block Of Fell St;San Francisco;CA;1;PREMISE ADDRESS
8162;160952528;TRAFFIC STOP;2016-04-04;2016-04-04 15:44:00;CIT;4Th St/Stevenson St;San Francisco;CA;1;INTERSECTION
8163;160952531;PASSING CALL;2016-04-04;2016-04-04 15:46:00;HAN;700 Block Of Taraval St;San Francisco;CA;1;PREMISE ADDRESS
8164;160952532;AUTO BOOST / STRIP;2016-04-04;2016-04-04 15:44:00;UTL;900 Block Of North Point St;San Francisco;CA;1;PREMISE ADDRESS
8165;160952534;MEET W/CITIZEN;2016-04-04;2016-04-04 15:47:00;HAN;Broadway/Stockton St;San Francisco;CA;1;INTERSECTION
8166;160952536;TRAF VIOLATION TOW;2016-04-04;2016-04-04 15:47:00;CAN;200 Block Of Naples St;San Francisco;CA;1;PREMISE ADDRESS
8167;160952540;22500E;2016-04-04;2016-04-04 15:48:00;CIT;2200 Block Of Greenwich St;San Francisco;CA;1;PREMISE ADDRESS
8168;160952543;DW;2016-04-04;2016-04-04 15:39:00;NOT RECORDED;200 Block Of Naples St;San Francisco;CA;1;PREMISE ADDRESS
8169;160952544;SUICIDE ATTEMPT;2016-04-04;2016-04-04 15:48:00;UTL;100 Block Of Ora Wy;San Francisco;CA;1;PREMISE ADDRESS
8170;160952546;AUTO BOOST / STRIP;2016-04-04;2016-04-04 15:49:00;REP;800 Block Of Vallejo St;San Francisco;CA;1;COMMON LOCATION
8171;160952549;TRAFFIC STOP;2016-04-04;2016-04-04 15:50:00;HAN;Stevenson St/2Nd St;San Francisco;CA;1;INTERSECTION
8172;160952550;CHILD;2016-04-04;2016-04-04 15:49:00;UTL;900 Block Of Fulton St;San Francisco;CA;1;PREMISE ADDRESS
8173;160952552;POSS;2016-04-04;2016-04-04 15:47:00;HAN;San Bruno Av/Wayland St;San Francisco;CA;1;INTERSECTION
8174;160952553;POSS;2016-04-04;2016-04-04 15:49:00;REP;700 Block Of Jamestown Av;San Francisco;CA;1;COMMON LOCATION
8175;160952554;PASSING CALL;2016-04-04;2016-04-04 15:51:00;NOT RECORDED;Market St/Jones St;San Francisco;CA;1;INTERSECTION
8176;160952555;WELL BEING CHECK;2016-04-04;2016-04-04 15:46:00;HAN;1200 Block Of Pine St;San Francisco;CA;1;PREMISE ADDRESS
8177;160952557;MUNI INSPECTION;2016-04-04;2016-04-04 15:52:00;NOT RECORDED;2Nd St/Market St;San Francisco;CA;1;INTERSECTION
8178;160952558;500E;2016-04-04;2016-04-04 15:51:00;GOA;2900 Block Of Octavia St;San Francisco;CA;1;PREMISE ADDRESS
8179;160952562;AGRESSIVE;2016-04-04;2016-04-04 15:50:00;ADV;200 Block Of Jefferson St;San Francisco;CA;1;COMMON LOCATION
8180;160952563;MALE;2016-04-04;2016-04-04 15:50:00;ADM;400 Block Of West Portal Av;San Francisco;CA;1;PREMISE ADDRESS
8181;160952565;TRAFFIC STOP;2016-04-04;2016-04-04 15:54:00;CIT;2Nd St/Folsom St;San Francisco;CA;1;INTERSECTION
8182;160952566;DW;2016-04-04;2016-04-04 15:52:00;CIT;1400 Block Of Newcomb Av;San Francisco;CA;1;PREMISE ADDRESS
8183;160952567;PASSING CALL;2016-04-04;2016-04-04 15:54:00;HAN;100 Block Of Kezar Dr;San Francisco;CA;1;COMMON LOCATION
8184;160952568;PASSING CALL;2016-04-04;2016-04-04 15:54:00;HAN;1600 Block Of John F Kennedy Dr;San Francisco;CA;1;COMMON LOCATION
8185;160952573;TRAFFIC STOP;2016-04-04;2016-04-04 15:55:00;CIT;Broadway/Stockton St;San Francisco;CA;1;INTERSECTION
8186;160952576;SUSPICIOUS PERSON;2016-04-04;2016-04-04 15:56:00;CIT;700 Block Of Stanyan St;San Francisco;CA;1;COMMON LOCATION
8187;160952579;TRAFFIC STOP;2016-04-04;2016-04-04 15:57:00;CIT;Broadway/Larkin St;San Francisco;CA;1;INTERSECTION
8188;160952588;22500E;2016-04-04;2016-04-04 15:59:00;CIT;500 Block Of 29Th St;San Francisco;CA;1;PREMISE ADDRESS
8189;160952589;FRAUD;2016-04-04;2016-04-04 16:00:00;REP;100 Block Of Kearny St;San Francisco;CA;1;PREMISE ADDRESS
8190;160952591;PASSING CALL;2016-04-04;2016-04-04 16:00:00;HAN;Mission St/24Th St;San Francisco;CA;1;INTERSECTION
8191;160952594;HOMELESS COMPLAINT;2016-04-04;2016-04-04 16:00:00;GOA;400 Block Of Foerster St;San Francisco;CA;1;PREMISE ADDRESS
8192;160952595;MUNI INSPECTION;2016-04-04;2016-04-04 16:01:00;NOT RECORDED;7Th St/Market St;San Francisco;CA;1;INTERSECTION
8193;160952600;COMPLAINT UNKN;2016-04-04;2016-04-04 16:01:00;GOA;1200 Block Of Laguna St;San Francisco;CA;1;PREMISE ADDRESS
8194;160952601;AUDIBLE ALARM;2016-04-04;2016-04-04 16:02:00;CAN;2200 Block Of 33Rd Av;San Francisco;CA;1;PREMISE ADDRESS
8195;160952602;TRAFFIC STOP;2016-04-04;2016-04-04 16:03:00;CIT;Lombard St/Sansome St;San Francisco;CA;1;INTERSECTION
8196;160952604;518;2016-04-04;2016-04-04 16:02:00;HAN;10Th St/Mission St;San Francisco;CA;1;INTERSECTION
8197;160952605;SUSPICIOUS VEHICLE;2016-04-04;2016-04-04 16:01:00;GOA;Chattanooga St/23Rd St;San Francisco;CA;1;INTERSECTION
8198;160952606;TRAFFIC STOP;2016-04-04;2016-04-04 16:05:00;CIT;Broadway/Powell St;San Francisco;CA;1;INTERSECTION
8199;160952608;SUSPICIOUS PERSON;2016-04-04;2016-04-04 16:06:00;CIT;1100 Block Of Stockton St;San Francisco;CA;1;PREMISE ADDRESS
8200;160952609;SUSPICIOUS PERSON;2016-04-04;2016-04-04 16:06:00;ADV;Eddy St/Leavenworth St;San Francisco;CA;1;INTERSECTION
8201;160952610;MUNI INSPECTION;2016-04-04;2016-04-04 16:06:00;HAN;900 Block Of Market St;San Francisco;CA;1;COMMON LOCATION
8202;160952611;TRAFFIC STOP;2016-04-04;2016-04-04 16:06:00;HAN;1St St/Howard St;San Francisco;CA;1;INTERSECTION
8203;160952612;SUSPICIOUS PERSON;2016-04-04;2016-04-04 16:06:00;HAN;500 Block Of 47Th Av;San Francisco;CA;1;PREMISE ADDRESS
8204;160952613;TRAF VIOLATION TOW;2016-04-04;2016-04-04 16:06:00;ADV;1400 Block Of Newcomb Av;San Francisco;CA;1;PREMISE ADDRESS
8205;160952615;PASSING CALL;2016-04-04;2016-04-04 16:07:00;HAN;Mission St/16Th St;San Francisco;CA;1;INTERSECTION
8206;160952616;MENTALLY DISTURBED;2016-04-04;2016-04-04 16:04:00;ND;4800 Block Of Mission St;San Francisco;CA;1;PREMISE ADDRESS
8207;160952618;TRESPASSER;2016-04-04;2016-04-04 16:07:00;ADV;Myrtle St/Franklin St;San Francisco;CA;1;INTERSECTION
8208;160952619;PETTY THEFT;2016-04-04;2016-04-04 16:07:00;HAN;Cole St/Carl St;San Francisco;CA;1;INTERSECTION
8209;160952620;PASSING CALL;2016-04-04;2016-04-04 16:08:00;HAN;9Th St/Market St;San Francisco;CA;1;INTERSECTION
8210;160952621;PASSING CALL;2016-04-04;2016-04-04 16:08:00;NOT RECORDED;Fillmore St/Eddy St;San Francisco;CA;1;INTERSECTION
8211;160952622;HOMELESS COMPLAINT;2016-04-04;2016-04-04 16:08:00;ADV;16Th St/Utah St;San Francisco;CA;1;INTERSECTION
8212;160952623;801 POSS;2016-04-04;2016-04-04 16:05:00;ND;100 Block Of Turk St;San Francisco;CA;1;PREMISE ADDRESS
8213;160952624;SUSPICIOUS VEHICLE;2016-04-04;2016-04-04 16:09:00;HAN;0 Block Of 101Nb C Chavez Of;San Francisco;CA;1;PREMISE ADDRESS
8214;160952625;TRAFFIC STOP;2016-04-04;2016-04-04 16:09:00;CIT;Broadway/Larkin St;San Francisco;CA;1;INTERSECTION
8215;160952626;REP;2016-04-04;2016-04-04 16:10:00;NOM;300 Block Of Clementina St;San Francisco;CA;1;PREMISE ADDRESS
8216;160952629;MUNI INSPECTION;2016-04-04;2016-04-04 16:11:00;NOT RECORDED;Eddy St/Fillmore St;San Francisco;CA;1;INTERSECTION
8217;160952631;TRAFFIC STOP;2016-04-04;2016-04-04 16:12:00;CIT;Powell St/Vallejo St;San Francisco;CA;1;INTERSECTION
8218;160952633;FIGHT NO WEAPON;2016-04-04;2016-04-04 16:11:00;HAN;400 Block Of Golden Gate Av;San Francisco;CA;1;PREMISE ADDRESS
8219;160952636;912;2016-04-04;2016-04-04 16:11:00;ADV;500 Block Of Minna St;San Francisco;CA;1;PREMISE ADDRESS
8220;160952641;JJO;2016-04-04;2016-04-04 16:12:00;NOT RECORDED;Clay St/Kearny St;San Francisco;CA;1;INTERSECTION
8221;160952643;TRAFFIC STOP;2016-04-04;2016-04-04 16:15:00;CIT;Larkin St/Broadway;San Francisco;CA;1;INTERSECTION
8222;160952645;TRAFFIC STOP;2016-04-04;2016-04-04 16:15:00;CIT;4Th St/Mission St;San Francisco;CA;1;INTERSECTION
8223;160952655;REP;2016-04-04;2016-04-04 16:17:00;ADV;200 Block Of Capp St;San Francisco;CA;1;PREMISE ADDRESS
8224;160952657;WELL BEING CHECK;2016-04-04;2016-04-04 16:19:00;HAN;300 Block Of Dorantes Av;San Francisco;CA;1;PREMISE ADDRESS
8225;160952658;500E;2016-04-04;2016-04-04 16:19:00;NOT RECORDED;1400 Block Of Newcomb Av;San Francisco;CA;1;PREMISE ADDRESS
8226;160952662;22500E;2016-04-04;2016-04-04 16:20:00;CIT;1500 Block Of 5Th Av;San Francisco;CA;1;PREMISE ADDRESS
8227;160952665;COMPLAINT UNKN;2016-04-04;2016-04-04 16:20:00;NOM;600 Block Of Union St;San Francisco;CA;1;PREMISE ADDRESS
8228;160952666;PASSING CALL;2016-04-04;2016-04-04 16:21:00;NOT RECORDED;Fillmore St/Jackson St;San Francisco;CA;1;INTERSECTION
8229;160952667;SUSPICIOUS PERSON;2016-04-04;2016-04-04 16:21:00;GOA;Kalmanovitz Av/Orsi Cr;San Francisco;CA;1;INTERSECTION
8230;160952668;PASSING CALL;2016-04-04;2016-04-04 16:22:00;HAN;Beach Chalet;Not Recorded;CA;1;GEO-OVERRIDE
8231;160952669;TRAFFIC STOP;2016-04-04;2016-04-04 16:23:00;CIT;Charter Oak Av/Industrial St;San Francisco;CA;1;INTERSECTION
8232;160952671;WELL BEING CHECK;2016-04-04;2016-04-04 16:21:00;GOA;Urbano Dr/Alviso St;San Francisco;CA;1;INTERSECTION
8233;160952672;MUNI INSPECTION;2016-04-04;2016-04-04 16:24:00;HAN;0 Block Of Powell St;San Francisco;CA;1;COMMON LOCATION
8234;160952673;MUNI INSPECTION;2016-04-04;2016-04-04 16:24:00;NOT RECORDED;Howard St/11Th St;San Francisco;CA;1;INTERSECTION
8235;160952674;MEET W/CITIZEN;2016-04-04;2016-04-04 16:24:00;ABA;Carl St/Cole St;San Francisco;CA;1;INTERSECTION
8236;160952676;TRAFFIC STOP;2016-04-04;2016-04-04 16:24:00;ADV;Grafton / Victoria;Not Recorded;CA;1;GEO-OVERRIDE
8237;160952678;PASSING CALL;2016-04-04;2016-04-04 16:26:00;NOT RECORDED;100 Block Of Kezar Dr;San Francisco;CA;1;COMMON LOCATION
8238;160952679;HR VEH ACCIDENT;2016-04-04;2016-04-04 16:24:00;ADV;2000 Block Of Mission St;San Francisco;CA;1;PREMISE ADDRESS
8239;160952680;AUDIBLE ALARM;2016-04-04;2016-04-04 16:25:00;NCR;500 Block Of Pacific Av;San Francisco;CA;1;PREMISE ADDRESS
8240;160952681;ASSAULT / BATTERY;2016-04-04;2016-04-04 16:16:00;UTL;500 Block Of Geary St;San Francisco;CA;1;PREMISE ADDRESS
8241;160952684;PASSING CALL;2016-04-04;2016-04-04 16:27:00;NOT RECORDED;1100 Block Of Market St;San Francisco;CA;1;COMMON LOCATION
8242;160952685;MEET W/CITIZEN;2016-04-04;2016-04-04 16:27:00;HAN;1700 Block Of Haight St;San Francisco;CA;1;PREMISE ADDRESS
8243;160952686;311 X;2016-04-04;2016-04-04 16:25:00;GOA;Cesar Chavez St/Vermont St;San Francisco;CA;1;INTERSECTION
8244;160952687;MUNI INSPECTION;2016-04-04;2016-04-04 16:27:00;NOT RECORDED;Fillmore St/Jackson St;San Francisco;CA;1;INTERSECTION
8245;160952689;AUTO BOOST / STRIP;2016-04-04;2016-04-04 16:27:00;REP;900 Block Of North Point St;San Francisco;CA;1;PREMISE ADDRESS
8246;160952691;UNOCCUPIED;2016-04-04;2016-04-04 16:25:00;HAN;400 Block Of Barneveld Av;San Francisco;CA;1;PREMISE ADDRESS
8247;160952692;911;2016-04-04;2016-04-04 16:28:00;ADV;2300 Block Of Buchanan St;San Francisco;CA;1;PREMISE ADDRESS
8248;160952693;WELL BEING CHECK;2016-04-04;2016-04-04 16:22:00;HAN;Laguna St/Market St;San Francisco;CA;1;INTERSECTION
8249;160952694;PROTESTORS;2016-04-04;2016-04-04 16:28:00;GOA;400 Block Of Howard St;San Francisco;CA;1;PREMISE ADDRESS
8250;160952695;HOMELESS COMPLAINT;2016-04-04;2016-04-04 16:29:00;HAN;2300 Block Of Mckinnon Av;San Francisco;CA;1;PREMISE ADDRESS
8251;160952698;911;2016-04-04;2016-04-04 16:29:00;ADV;1300 Block Of Lincoln Bl;Presidio;CA;1;PREMISE ADDRESS
8252;160952702;TRAFFIC STOP;2016-04-04;2016-04-04 16:30:00;CIT;Broadway/Polk St;San Francisco;CA;1;INTERSECTION
8253;160952704;ASSAULT / BATTERY;2016-04-04;2016-04-04 16:28:00;ND;Grant Av/Clay St;San Francisco;CA;1;INTERSECTION
8254;160952706;HOMELESS COMPLAINT;2016-04-04;2016-04-04 16:29:00;ADV;Vinton Ct/Grant Av;San Francisco;CA;1;INTERSECTION
8255;160952707;SUSPICIOUS PERSON;2016-04-04;2016-04-04 16:31:00;ND;Golden Gate Av/Leavenworth St;San Francisco;CA;1;INTERSECTION
8256;160952708;RETURN;2016-04-04;2016-04-04 16:30:00;HAN;300 Block Of California Av;Treasure Isla;CA;1;COMMON LOCATION
8257;160952709;SUSPICIOUS PERSON;2016-04-04;2016-04-04 16:32:00;HAN;24Th St/Mission St;San Francisco;CA;1;INTERSECTION
8258;160952710;PASSING CALL;2016-04-04;2016-04-04 16:32:00;HAN;2600 Block Of 25Th Av;San Francisco;CA;1;COMMON LOCATION
8259;160952711;SUSPICIOUS PERSON;2016-04-04;2016-04-04 16:32:00;ADV;1300 Block Of Sunnydale Av;San Francisco;CA;1;PREMISE ADDRESS
8260;160952712;TRAFFIC STOP;2016-04-04;2016-04-04 16:32:00;HAN;Loomis St/Waterloo St;San Francisco;CA;1;INTERSECTION
8261;160952713;HOMELESS COMPLAINT;2016-04-04;2016-04-04 16:32:00;HAN;0 Block Of Elgin Pk;San Francisco;CA;1;PREMISE ADDRESS
8262;160952714;FIGHT NO WEAPON;2016-04-04;2016-04-04 16:28:00;HAN;Selby St/Evans Av;San Francisco;CA;1;INTERSECTION
8263;160952715;FIRE;2016-04-04;2016-04-04 16:33:00;ND;Davidson Av/Phelps St;San Francisco;CA;1;INTERSECTION
8264;160952729;PASSING CALL;2016-04-04;2016-04-04 16:36:00;NOT RECORDED;Fillmore St/Lombard St;San Francisco;CA;1;INTERSECTION
8265;160952730;MUNI INSPECTION;2016-04-04;2016-04-04 16:36:00;HAN;7Th St/Market St;San Francisco;CA;1;INTERSECTION
8266;160952731;PASSING CALL;2016-04-04;2016-04-04 16:36:00;HAN;2700 Block Of 42Nd Av;San Francisco;CA;1;COMMON LOCATION
8267;160952734;500E;2016-04-04;2016-04-04 16:37:00;CAN;300 Block Of Plymouth Av;San Francisco;CA;1;PREMISE ADDRESS
8268;160952737;MUNI INSPECTION;2016-04-04;2016-04-04 16:38:00;HAN;Fillmore St/Lombard St;San Francisco;CA;1;INTERSECTION
8269;160952740;TRAFFIC STOP;2016-04-04;2016-04-04 16:38:00;HAN;3200 Block Of Mission St;San Francisco;CA;1;PREMISE ADDRESS
